rep,id,r,g,b,X,Y,Z
1,16,139,50,194,0.10144521991239472,0.05644444628150344,0.23350328001830797
1,17,29,155,21,0.042812965165129994,0.11503091322344154,0.008588929195843288
1,18,17,60,154,0.028288322677761848,0.023507201119553574,0.13958570612348964
1,19,134,149,76,0.0977513570592861,0.12708275878207148,0.032615391607485104
1,20,232,66,246,0.2746125978226421,0.14604364333786357,0.38687565864357565
1,21,126,235,32,0.15334884602975538,0.32506338458830025,0.02217668438159563
1,22,71,109,118,0.04208423938963588,0.05787807754972547,0.07670442847706904
1,23,208,196,160,0.24388700896118928,0.2587413882368303,0.14511771477918886
1,24,191,19,27,0.15308982050688194,0.07816392339557654,0.0029211559998295273
1,25,41,186,203,0.09992281733381123,0.1743045889606189,0.2633175555368209
1,26,63,83,12,0.020785161832805238,0.031962833293354316,0.0023652471060085357
1,27,169,250,218,0.23759094750363116,0.371613713816328,0.29837506733991875
1,28,198,44,96,0.17047590142686656,0.09042958893473205,0.04581975075844317
1,29,81,133,182,0.07387674161081058,0.09111498207735998,0.20340555530399718
1,30,104,4,223,0.08361087604679834,0.04288502570060123,0.327001341465976
1,31,254,169,55,0.33977582009503227,0.26574935853844883,0.017861187768918405
1,32,144,125,140,0.10701366071965612,0.10104802686065838,0.10934579573481641
1,33,7,212,90,0.09223088127601539,0.24429492921291962,0.053837554831405406
1,34,2,11,40,0.0015018250223200417,0.0010641210820935632,0.007629608813462047
1,35,151,162,254,0.16570508457033223,0.1575684423234466,0.4261351928782993
1,36,249,117,69,0.3073625853476864,0.19224113671774398,0.02176935468259538
1,37,112,219,146,0.13673794674484774,0.26576290362708216,0.1255014797360448
1,38,86,90,196,0.06877094194368202,0.05525409383025456,0.24161714307145088
1,39,192,243,19,0.2460151374670989,0.3847206134837095,0.020474369524166876
1,40,173,37,168,0.13728101102346163,0.07203481629694922,0.164369223869308
1,41,56,141,126,0.05204833430806984,0.09472308489778755,0.08963161769692148
1,42,46,101,189,0.054404692902271304,0.055241372870480684,0.22340238315360958
1,43,183,204,105,0.19901411593054605,0.2611048091928587,0.0630307732932977
1,44,213,28,210,0.2214811184927521,0.11339412841277023,0.27303255191716264
1,45,64,178,4,0.06613111404520908,0.16185250476920232,0.00993301994435365
1,46,121,52,82,0.05741524343295203,0.03589231157737935,0.034676915723376014
1,47,239,157,132,0.29437852830933,0.22491449308866585,0.09025916523408609
1,48,129,74,62,0.06628475261852491,0.04838071818299075,0.01861720010072292
1,49,24,226,232,0.14489887634654447,0.2727959912526685,0.35207007580699096
1,50,26,68,102,0.016792646772619105,0.021467631997110506,0.05639504651349588
1,51,140,236,176,0.1822715391409381,0.32203146761291884,0.18649712613381414
1,52,225,58,10,0.2325079537267669,0.12517657308443889,0.0009143840829594819
1,53,116,147,220,0.1137276913417663,0.12076552103778383,0.31201464210681173
1,54,77,22,138,0.03512097841351681,0.018887976958800467,0.10732201200643514
1,55,219,188,92,0.25780370171083317,0.25706057398411486,0.04751128829907034
1,56,181,107,229,0.1753163638609427,0.1145685259257825,0.33609576954259673
1,57,36,194,49,0.07258762255130537,0.1942293479437265,0.02170020313345104
1,58,54,43,240,0.07276168306896162,0.040142366325841644,0.3860261299635582
1,59,163,131,38,0.12421140538475424,0.11853639674360794,0.010141032631339014
