rep,id,r,g,b,x,y,z
0,123,167,214,136,0.18584291299533,0.274609336529404,0.104061661191915
0,124,201,2,50,0.175632661352815,0.088986899513748,0.010429080922139
0,125,95,168,228,0.114557416295816,0.146161324136705,0.334311869797054
0,126,102,46,178,0.063469579638214,0.036587771590971,0.190669483339373
0,127,239,135,100,0.283514632127368,0.195968129001159,0.048902489305004
0,128,158,81,221,0.13531413341872,0.08223178162603,0.308887089383993
0,129,8,248,9,0.130075153735468,0.367037203979148,0.022540696573527
0,130,10,27,180,0.035059949652932,0.019530862207135,0.199302197492148
0,131,159,179,100,0.146809558444178,0.192542070463616,0.056021388774915
0,132,241,100,217,0.290886478709203,0.167673338291313,0.282570414357308
0,133,104,205,15,0.107914266563155,0.231730897006681,0.013690128569903
0,134,94,75,89,0.041361486594368,0.036576993341466,0.042450885505562
0,135,200,225,143,0.246644817190995,0.324788205408102,0.113992431179284
0,136,165,53,53,0.109946801542928,0.062394291137388,0.012696251487101
0,137,48,156,227,0.092880218699174,0.1219479890402,0.332990521766953
0,138,38,116,35,0.024905734075998,0.058900060944495,0.008825788216214
0,139,175,220,245,0.222168906360087,0.28004193620661,0.380743163931455
0,140,221,10,79,0.222261842209632,0.112794816859803,0.028230469435121
0,141,72,163,153,0.075906389317141,0.132928373038907,0.136259850755594
0,142,113,38,207,0.08159684769116,0.043922125339116,0.270985855063244
0,143,231,140,26,0.263696195047983,0.193980541254452,0.006854025924833
0,144,137,91,163,0.0947625386704,0.069610638004692,0.153530152511455
0,145,32,242,117,0.128621546722531,0.333546625066395,0.083871191226559
0,146,18,85,251,0.079035790152296,0.05608790708309,0.420190153658496
0,147,132,252,45,0.177974827559788,0.38390596022816,0.028740469307885
0,148,233,44,151,0.257164575274132,0.133700087651481,0.120743670197445
0,149,124,130,65,0.07805652493163,0.095859876304437,0.02285162213199
1,0,0,0,0,0.000144093391631,0.000159531843444,0.000213343513055
1,1,255,255,255,0.385410703145339,0.425233196322327,0.386068465986388
1,2,11,115,212,0.064501170950335,0.068730783202666,0.28390818021142
1,3,157,218,2,0.168811808849496,0.285820789968582,0.014996272709452
